Date,Open,Close,Ticker
2019-07-05,46.91400146484375,46.619998931884766,TSLA
2019-07-08,46.24800109863281,46.06800079345703,TSLA
2019-07-09,45.79399871826172,46.012001037597656,TSLA
2019-07-10,46.83000183105469,47.784000396728516,TSLA
2019-07-11,47.62799835205078,47.720001220703125,TSLA
2019-07-12,47.95000076293945,49.01599884033203,TSLA
2019-07-15,49.599998474121094,50.70000076293945,TSLA
2019-07-16,49.86000061035156,50.47600173950195,TSLA
2019-07-17,51.13399887084961,50.97200012207031,TSLA
2019-07-18,51.0099983215332,50.70800018310547,TSLA
2019-07-19,51.13800048828125,51.63600158691406,TSLA
2019-07-22,51.75,51.13600158691406,TSLA
2019-07-23,51.34199905395508,52.034000396728516,TSLA
2019-07-24,51.83399963378906,52.97600173950195,TSLA
2019-07-25,46.70000076293945,45.763999938964844,TSLA
2019-07-26,45.38399887084961,45.608001708984375,TSLA
2019-07-29,45.417999267578125,47.15399932861328,TSLA
2019-07-30,46.58000183105469,48.45199966430664,TSLA
2019-07-31,48.599998474121094,48.321998596191406,TSLA
2019-08-01,48.529998779296875,46.77000045776367,TSLA
2019-08-02,46.27000045776367,46.86800003051758,TSLA
2019-08-05,45.91999816894531,45.66400146484375,TSLA
2019-08-06,46.375999450683594,46.150001525878906,TSLA
2019-08-07,45.29999923706055,46.683998107910156,TSLA
2019-08-08,46.88999938964844,47.65999984741211,TSLA
2019-08-09,47.209999084472656,47.00199890136719,TSLA
2019-08-12,46.597999572753906,45.801998138427734,TSLA
2019-08-13,45.762001037597656,47.0,TSLA
2019-08-14,46.242000579833984,43.92399978637695,TSLA
2019-08-15,44.172000885009766,43.12799835205078,TSLA
2019-08-16,43.332000732421875,43.987998962402344,TSLA
2019-08-19,44.84199905395508,45.36600112915039,TSLA
2019-08-20,45.52399826049805,45.172000885009766,TSLA
2019-08-21,44.402000427246094,44.16600036621094,TSLA
2019-08-22,44.560001373291016,44.43000030517578,TSLA
2019-08-23,43.99399948120117,42.279998779296875,TSLA
2019-08-26,42.720001220703125,43.0,TSLA
2019-08-27,43.14799880981445,42.816001892089844,TSLA
2019-08-28,42.737998962402344,43.11800003051758,TSLA
2019-08-29,43.79999923706055,44.34199905395508,TSLA
2019-08-30,45.83000183105469,45.12200164794922,TSLA
2019-09-03,44.816001892089844,45.00199890136719,TSLA
2019-09-04,45.37799835205078,44.13600158691406,TSLA
2019-09-05,44.5,45.91600036621094,TSLA
2019-09-06,45.439998626708984,45.4900016784668,TSLA
2019-09-09,46.0,46.358001708984375,TSLA
2019-09-10,46.15999984741211,47.108001708984375,TSLA
2019-09-11,47.47600173950195,49.41999816894531,TSLA
2019-09-12,49.540000915527344,49.17399978637695,TSLA
2019-09-13,49.391998291015625,49.040000915527344,TSLA
2019-09-16,49.20000076293945,48.5620002746582,TSLA
2019-09-17,48.49399948120117,48.95800018310547,TSLA
2019-09-18,49.0,48.698001861572266,TSLA
2019-09-19,49.20000076293945,49.31999969482422,TSLA
2019-09-20,49.29800033569336,48.124000549316406,TSLA
2019-09-23,48.0,48.24599838256836,TSLA
2019-09-24,48.30400085449219,44.641998291015625,TSLA
2019-09-25,44.9119987487793,45.7400016784668,TSLA
2019-09-26,46.13199996948242,48.512001037597656,TSLA
2019-09-27,48.439998626708984,48.42599868774414,TSLA
2019-09-30,48.599998474121094,48.17399978637695,TSLA
2019-10-01,48.29999923706055,48.9379997253418,TSLA
2019-10-02,48.65800094604492,48.625999450683594,TSLA
2019-10-03,46.37200164794922,46.60599899291992,TSLA
2019-10-04,46.321998596191406,46.2859992980957,TSLA
2019-10-07,45.959999084472656,47.54399871826172,TSLA
2019-10-08,47.17399978637695,48.0099983215332,TSLA
2019-10-09,48.263999938964844,48.90599822998047,TSLA
2019-10-10,49.055999755859375,48.948001861572266,TSLA
2019-10-11,49.43000030517578,49.577999114990234,TSLA
2019-10-14,49.58000183105469,51.391998291015625,TSLA
2019-10-15,51.540000915527344,51.577999114990234,TSLA
2019-10-16,51.47800064086914,51.95000076293945,TSLA
2019-10-17,52.5,52.39400100708008,TSLA
2019-10-18,52.13999938964844,51.38999938964844,TSLA
2019-10-21,51.66600036621094,50.70000076293945,TSLA
2019-10-22,50.86399841308594,51.11600112915039,TSLA
2019-10-23,50.900001525878906,50.93600082397461,TSLA
2019-10-24,59.67399978637695,59.93600082397461,TSLA
2019-10-25,59.54399871826172,65.6259994506836,TSLA
2019-10-28,65.50800323486328,65.54199981689453,TSLA
2019-10-29,63.99800109863281,63.24399948120117,TSLA
2019-10-30,62.599998474121094,63.00199890136719,TSLA
2019-10-31,62.619998931884766,62.98400115966797,TSLA
2019-11-01,63.263999938964844,62.6619987487793,TSLA
2019-11-04,62.959999084472656,63.49399948120117,TSLA
2019-11-05,63.92399978637695,63.444000244140625,TSLA
2019-11-06,63.599998474121094,65.31600189208984,TSLA
2019-11-07,65.8280029296875,67.10800170898438,TSLA
2019-11-08,66.9000015258789,67.4280014038086,TSLA
2019-11-11,68.79000091552734,69.01799774169922,TSLA
2019-11-12,69.37999725341797,69.98600006103516,TSLA
2019-11-13,71.0,69.22200012207031,TSLA
2019-11-14,69.22200012207031,69.87000274658203,TSLA
2019-11-15,70.12799835205078,70.43399810791016,TSLA
2019-11-18,70.58399963378906,69.99800109863281,TSLA
2019-11-19,70.3499984741211,71.90399932861328,TSLA
2019-11-20,72.0,70.44400024414062,TSLA
2019-11-21,70.9020004272461,70.96600341796875,TSLA
2019-11-22,68.03199768066406,66.60800170898438,TSLA
2019-11-25,68.86399841308594,67.26799774169922,TSLA
2019-11-26,67.05400085449219,65.78399658203125,TSLA
2019-11-27,66.2239990234375,66.25800323486328,TSLA
2019-11-29,66.22200012207031,65.98799896240234,TSLA
2019-12-02,65.87999725341797,66.9739990234375,TSLA
2019-12-03,66.52400207519531,67.23999786376953,TSLA
2019-12-04,67.55000305175781,66.60600280761719,TSLA
2019-12-05,66.56600189208984,66.0739974975586,TSLA
2019-12-06,67.0,67.1780014038086,TSLA
2019-12-09,67.31800079345703,67.90599822998047,TSLA
2019-12-10,67.99199676513672,69.76799774169922,TSLA
2019-12-11,70.3759994506836,70.54000091552734,TSLA
2019-12-12,70.98400115966797,71.93599700927734,TSLA
2019-12-13,72.20999908447266,71.6780014038086,TSLA
2019-12-16,72.51000213623047,76.30000305175781,TSLA
2019-12-17,75.7979965209961,75.7979965209961,TSLA
2019-12-18,76.1259994506836,78.62999725341797,TSLA
2019-12-19,79.46399688720703,80.80799865722656,TSLA
2019-12-20,82.05799865722656,81.11799621582031,TSLA
2019-12-23,82.35600280761719,83.84400177001953,TSLA
2019-12-24,83.6719970703125,85.05000305175781,TSLA
2019-12-26,85.58200073242188,86.18800354003906,TSLA
2019-12-27,87.0,86.07599639892578,TSLA
2019-12-30,85.75800323486328,82.94000244140625,TSLA
2019-12-31,81.0,83.66600036621094,TSLA
2020-01-02,84.9000015258789,86.052001953125,TSLA
2020-01-03,88.0999984741211,88.60199737548828,TSLA
2020-01-06,88.09400177001953,90.30799865722656,TSLA
2020-01-07,92.27999877929688,93.81199645996094,TSLA
2020-01-08,94.73999786376953,98.4280014038086,TSLA
2020-01-09,99.41999816894531,96.26799774169922,TSLA
2020-01-10,96.35800170898438,95.62999725341797,TSLA
2020-01-13,98.69999694824219,104.97200012207031,TSLA
2020-01-14,108.85199737548828,107.58399963378906,TSLA
2020-01-15,105.9520034790039,103.69999694824219,TSLA
2020-01-16,98.75,102.697998046875,TSLA
2020-01-17,101.52200317382812,102.0999984741211,TSLA
2020-01-21,106.05000305175781,109.44000244140625,TSLA
2020-01-22,114.37799835205078,113.91200256347656,TSLA
2020-01-23,112.8499984741211,114.44000244140625,TSLA
2020-01-24,114.1259994506836,112.96399688720703,TSLA
2020-01-27,108.39800262451172,111.60399627685547,TSLA
2020-01-28,113.697998046875,113.37999725341797,TSLA
2020-01-29,115.13800048828125,116.197998046875,TSLA
2020-01-30,126.48400115966797,128.16200256347656,TSLA
2020-01-31,128.0,130.11399841308594,TSLA
2020-02-03,134.73800659179688,156.0,TSLA
2020-02-04,176.5919952392578,177.41200256347656,TSLA
2020-02-05,164.65199279785156,146.94000244140625,TSLA
2020-02-06,139.98399353027344,149.79200744628906,TSLA
2020-02-07,146.11000061035156,149.61399841308594,TSLA
2020-02-10,160.0,154.25599670410156,TSLA
2020-02-11,153.75799560546875,154.87600708007812,TSLA
2020-02-12,155.57400512695312,153.45799255371094,TSLA
2020-02-13,148.3679962158203,160.8000030517578,TSLA
2020-02-14,157.44400024414062,160.00599670410156,TSLA
2020-02-18,168.32000732421875,171.67999267578125,TSLA
2020-02-19,184.6999969482422,183.48399353027344,TSLA
2020-02-20,182.38999938964844,179.8820037841797,TSLA
2020-02-21,181.39599609375,180.1999969482422,TSLA
2020-02-24,167.8000030517578,166.75799560546875,TSLA
2020-02-25,169.8000030517578,159.98199462890625,TSLA
2020-02-26,156.5,155.75999450683594,TSLA
2020-02-27,146.0,135.8000030517578,TSLA
2020-02-28,125.94000244140625,133.59800720214844,TSLA
2020-03-02,142.2519989013672,148.7239990234375,TSLA
2020-03-03,161.0,149.1020050048828,TSLA
2020-03-04,152.79200744628906,149.89999389648438,TSLA
2020-03-05,144.75399780273438,144.9080047607422,TSLA
2020-03-06,138.0,140.6959991455078,TSLA
2020-03-09,121.0780029296875,121.5999984741211,TSLA
2020-03-10,131.88600158691406,129.0659942626953,TSLA
2020-03-11,128.0399932861328,126.84600067138672,TSLA
2020-03-12,116.1780014038086,112.11000061035156,TSLA
2020-03-13,119.0,109.3239974975586,TSLA
2020-03-16,93.9000015258789,89.01399993896484,TSLA
2020-03-17,88.00199890136719,86.04000091552734,TSLA
2020-03-18,77.80000305175781,72.24400329589844,TSLA
2020-03-19,74.94000244140625,85.52799987792969,TSLA
2020-03-20,87.63999938964844,85.50599670410156,TSLA
2020-03-23,86.72000122070312,86.85800170898438,TSLA
2020-03-24,95.45999908447266,101.0,TSLA
2020-03-25,109.05000305175781,107.8499984741211,TSLA
2020-03-26,109.47799682617188,105.63200378417969,TSLA
2020-03-27,101.0,102.87200164794922,TSLA
2020-03-30,102.052001953125,100.4260025024414,TSLA
2020-03-31,100.25,104.80000305175781,TSLA
2020-04-01,100.80000305175781,96.31199645996094,TSLA
2020-04-02,96.20600128173828,90.89399719238281,TSLA
2020-04-03,101.9000015258789,96.00199890136719,TSLA
2020-04-06,102.23999786376953,103.24800109863281,TSLA
2020-04-07,109.0,109.08999633789062,TSLA
2020-04-08,110.83999633789062,109.76799774169922,TSLA
2020-04-09,112.41799926757812,114.5999984741211,TSLA
2020-04-13,118.03199768066406,130.19000244140625,TSLA
2020-04-14,139.79400634765625,141.97799682617188,TSLA
2020-04-15,148.39999389648438,145.96600341796875,TSLA
2020-04-16,143.38800048828125,149.04200744628906,TSLA
2020-04-17,154.45599365234375,150.7779998779297,TSLA
2020-04-20,146.5399932861328,149.27200317382812,TSLA
2020-04-21,146.0240020751953,137.343994140625,TSLA
2020-04-22,140.79600524902344,146.4219970703125,TSLA
2020-04-23,145.52000427246094,141.12600708007812,TSLA
2020-04-24,142.16200256347656,145.02999877929688,TSLA
2020-04-27,147.52200317382812,159.75,TSLA
2020-04-28,159.1280059814453,153.82400512695312,TSLA
2020-04-29,158.03399658203125,160.1020050048828,TSLA
2020-04-30,171.03799438476562,156.37600708007812,TSLA
2020-05-01,151.0,140.26400756835938,TSLA
2020-05-04,140.1999969482422,152.23800659179688,TSLA
2020-05-05,157.95799255371094,153.64199829101562,TSLA
2020-05-06,155.3000030517578,156.51600646972656,TSLA
2020-05-07,155.44200134277344,156.00799560546875,TSLA
2020-05-08,158.75399780273438,163.88400268554688,TSLA
2020-05-11,158.1020050048828,162.25799560546875,TSLA
2020-05-12,165.39999389648438,161.8820037841797,TSLA
2020-05-13,164.16600036621094,158.19200134277344,TSLA
2020-05-14,156.0,160.66600036621094,TSLA
2020-05-15,158.07000732421875,159.83399963378906,TSLA
2020-05-18,165.55599975585938,162.7259979248047,TSLA
2020-05-19,163.03399658203125,161.6020050048828,TSLA
2020-05-20,164.10000610351562,163.11199951171875,TSLA
2020-05-21,163.1999969482422,165.52000427246094,TSLA
2020-05-22,164.4340057373047,163.37600708007812,TSLA
2020-05-26,166.89999389648438,163.7740020751953,TSLA
2020-05-27,164.1719970703125,164.04600524902344,TSLA
2020-05-28,162.70199584960938,161.16200256347656,TSLA
2020-05-29,161.75,167.0,TSLA
2020-06-01,171.60000610351562,179.6199951171875,TSLA
2020-06-02,178.94000244140625,176.31199645996094,TSLA
2020-06-03,177.62399291992188,176.5919952392578,TSLA
2020-06-04,177.9759979248047,172.87600708007812,TSLA
2020-06-05,175.5679931640625,177.1320037841797,TSLA
2020-06-08,183.8000030517578,189.98399353027344,TSLA
2020-06-09,188.0019989013672,188.13400268554688,TSLA
2020-06-10,198.37600708007812,205.00999450683594,TSLA
2020-06-11,198.0399932861328,194.5679931640625,TSLA
2020-06-12,196.0,187.05599975585938,TSLA
2020-06-15,183.55799865722656,198.17999267578125,TSLA
2020-06-16,202.3699951171875,196.42599487304688,TSLA
2020-06-17,197.54200744628906,198.35800170898438,TSLA
2020-06-18,200.60000610351562,200.79200744628906,TSLA
2020-06-19,202.55599975585938,200.17999267578125,TSLA
2020-06-22,199.99000549316406,198.86399841308594,TSLA
2020-06-23,199.7760009765625,200.3560028076172,TSLA
2020-06-24,198.82200622558594,192.1699981689453,TSLA
2020-06-25,190.85400390625,197.1959991455078,TSLA
2020-06-26,198.95599365234375,191.947998046875,TSLA
2020-06-29,193.802001953125,201.8699951171875,TSLA
2020-06-30,201.3000030517578,215.96200561523438,TSLA
2020-07-01,216.60000610351562,223.92599487304688,TSLA
2020-07-02,244.29600524902344,241.73199462890625,TSLA
2020-07-06,255.33799743652344,274.3160095214844,TSLA
2020-07-07,281.00201416015625,277.97198486328125,TSLA
2020-07-08,281.0,273.1759948730469,TSLA
2020-07-09,279.39801025390625,278.8559875488281,TSLA
2020-07-10,279.20001220703125,308.92999267578125,TSLA
2020-07-13,331.79998779296875,299.4119873046875,TSLA
2020-07-14,311.20001220703125,303.3599853515625,TSLA
2020-07-15,308.6000061035156,309.2019958496094,TSLA
2020-07-16,295.4320068359375,300.12799072265625,TSLA
2020-07-17,302.69000244140625,300.1679992675781,TSLA
2020-07-20,303.802001953125,328.6000061035156,TSLA
2020-07-21,327.9859924316406,313.6719970703125,TSLA
2020-07-22,319.79998779296875,318.46600341796875,TSLA
2020-07-23,335.7900085449219,302.614013671875,TSLA
2020-07-24,283.2019958496094,283.3999938964844,TSLA
2020-07-27,287.0,307.9200134277344,TSLA
2020-07-28,300.79998779296875,295.2980041503906,TSLA
2020-07-29,300.20001220703125,299.8219909667969,TSLA
2020-07-30,297.6000061035156,297.49798583984375,TSLA
2020-07-31,303.0,286.1520080566406,TSLA
2020-08-03,289.8399963378906,297.0,TSLA
2020-08-04,299.00201416015625,297.3999938964844,TSLA
2020-08-05,298.5979919433594,297.0039978027344,TSLA
2020-08-06,298.1659851074219,297.9159851074219,TSLA
2020-08-07,299.9079895019531,290.5419921875,TSLA
2020-08-10,289.6000061035156,283.7139892578125,TSLA
2020-08-11,279.20001220703125,274.87799072265625,TSLA
2020-08-12,294.0,310.9519958496094,TSLA
2020-08-13,322.20001220703125,324.20001220703125,TSLA
2020-08-14,332.99798583984375,330.1419982910156,TSLA
2020-08-17,335.3999938964844,367.12799072265625,TSLA
2020-08-18,379.7980041503906,377.4179992675781,TSLA
2020-08-19,373.0,375.70599365234375,TSLA
2020-08-20,372.135986328125,400.3659973144531,TSLA
2020-08-21,408.9519958496094,409.9960021972656,TSLA
2020-08-24,425.2560119628906,402.8399963378906,TSLA
2020-08-25,394.9779968261719,404.6679992675781,TSLA
2020-08-26,412.0,430.6340026855469,TSLA
2020-08-27,436.0920104980469,447.75,TSLA
2020-08-28,459.02398681640625,442.67999267578125,TSLA
2020-08-31,444.6099853515625,498.32000732421875,TSLA
2020-09-01,502.1400146484375,475.04998779296875,TSLA
2020-09-02,478.989990234375,447.3699951171875,TSLA
2020-09-03,407.2300109863281,407.0,TSLA
2020-09-04,402.80999755859375,418.32000732421875,TSLA
2020-09-08,356.0,330.2099914550781,TSLA
2020-09-09,356.6000061035156,366.2799987792969,TSLA
2020-09-10,386.2099914550781,371.3399963378906,TSLA
2020-09-11,381.94000244140625,372.7200012207031,TSLA
2020-09-14,380.95001220703125,419.6199951171875,TSLA
2020-09-15,436.55999755859375,449.760009765625,TSLA
2020-09-16,439.8699951171875,441.760009765625,TSLA
2020-09-17,415.6000061035156,423.42999267578125,TSLA
2020-09-18,447.94000244140625,442.1499938964844,TSLA
2020-09-21,453.1300048828125,449.3900146484375,TSLA
2020-09-22,429.6000061035156,424.2300109863281,TSLA
2020-09-23,405.1600036621094,380.3599853515625,TSLA
2020-09-24,363.79998779296875,387.7900085449219,TSLA
2020-09-25,393.4700012207031,407.3399963378906,TSLA
2020-09-28,424.6199951171875,421.20001220703125,TSLA
2020-09-29,416.0,419.07000732421875,TSLA
2020-09-30,421.32000732421875,429.010009765625,TSLA
2020-10-01,440.760009765625,448.1600036621094,TSLA
2020-10-02,421.3900146484375,415.0899963378906,TSLA
2020-10-05,423.3500061035156,425.67999267578125,TSLA
2020-10-06,423.7900085449219,413.9800109863281,TSLA
2020-10-07,419.8699951171875,425.29998779296875,TSLA
2020-10-08,438.44000244140625,425.9200134277344,TSLA
2020-10-09,430.1300048828125,434.0,TSLA
2020-10-12,442.0,442.29998779296875,TSLA
2020-10-13,443.3500061035156,446.6499938964844,TSLA
2020-10-14,449.7799987792969,461.29998779296875,TSLA
2020-10-15,450.30999755859375,448.8800048828125,TSLA
2020-10-16,454.44000244140625,439.6700134277344,TSLA
2020-10-19,446.239990234375,430.8299865722656,TSLA
2020-10-20,431.75,421.94000244140625,TSLA
2020-10-21,422.70001220703125,422.6400146484375,TSLA
2020-10-22,441.9200134277344,425.7900085449219,TSLA
2020-10-23,421.8399963378906,420.6300048828125,TSLA
2020-10-26,411.6300048828125,420.2799987792969,TSLA
2020-10-27,423.760009765625,424.67999267578125,TSLA
2020-10-28,416.4800109863281,406.0199890136719,TSLA
2020-10-29,409.9599914550781,410.8299865722656,TSLA
2020-10-30,406.8999938964844,388.0400085449219,TSLA
2020-11-02,394.0,400.510009765625,TSLA
2020-11-03,409.7300109863281,423.8999938964844,TSLA
2020-11-04,430.6199951171875,420.9800109863281,TSLA
2020-11-05,428.29998779296875,438.0899963378906,TSLA
2020-11-06,436.1000061035156,429.95001220703125,TSLA
2020-11-09,439.5,421.260009765625,TSLA
2020-11-10,420.0899963378906,410.3599853515625,TSLA
2020-11-11,416.45001220703125,417.1300048828125,TSLA
2020-11-12,415.04998779296875,411.760009765625,TSLA
2020-11-13,410.8500061035156,408.5,TSLA
2020-11-16,408.92999267578125,408.0899963378906,TSLA
2020-11-17,460.1700134277344,441.6099853515625,TSLA
2020-11-18,448.3500061035156,486.6400146484375,TSLA
2020-11-19,492.0,499.2699890136719,TSLA
2020-11-20,497.989990234375,489.6099853515625,TSLA
2020-11-23,503.5,521.8499755859375,TSLA
2020-11-24,540.4000244140625,555.3800048828125,TSLA
2020-11-25,550.0599975585938,574.0,TSLA
2020-11-27,581.1599731445312,585.760009765625,TSLA
2020-11-30,602.2100219726562,567.5999755859375,TSLA
2020-12-01,597.5900268554688,584.760009765625,TSLA
2020-12-02,556.4400024414062,568.8200073242188,TSLA
2020-12-03,590.02001953125,593.3800048828125,TSLA
2020-12-04,591.010009765625,599.0399780273438,TSLA
2020-12-07,604.9199829101562,641.760009765625,TSLA
2020-12-08,625.510009765625,649.8800048828125,TSLA
2020-12-09,653.6900024414062,604.47998046875,TSLA
2020-12-10,574.3699951171875,627.0700073242188,TSLA
2020-12-11,615.010009765625,609.989990234375,TSLA
2020-12-14,619.0,639.8300170898438,TSLA
2020-12-15,643.280029296875,633.25,TSLA
2020-12-16,628.22998046875,622.77001953125,TSLA
2020-12-17,628.1900024414062,655.9000244140625,TSLA
2020-12-18,668.9000244140625,695.0,TSLA
2020-12-21,666.239990234375,649.8599853515625,TSLA
2020-12-22,648.0,640.3400268554688,TSLA
2020-12-23,632.2000122070312,645.97998046875,TSLA
2020-12-24,642.989990234375,661.77001953125,TSLA
2020-12-28,674.510009765625,663.6900024414062,TSLA
2020-12-29,661.0,665.989990234375,TSLA
2020-12-30,672.0,694.780029296875,TSLA
2020-12-31,699.989990234375,705.6699829101562,TSLA
2021-01-04,719.4600219726562,729.77001953125,TSLA
2021-01-05,723.6599731445312,735.1099853515625,TSLA
2021-01-06,758.489990234375,755.97998046875,TSLA
2021-01-07,777.6300048828125,816.0399780273438,TSLA
2021-01-08,856.0,880.02001953125,TSLA
2021-01-11,849.4000244140625,811.1900024414062,TSLA
2021-01-12,831.0,849.4400024414062,TSLA
2021-01-13,852.760009765625,854.4099731445312,TSLA
2021-01-14,843.3900146484375,845.0,TSLA
2021-01-15,852.0,826.1599731445312,TSLA
2021-01-19,837.7999877929688,844.5499877929688,TSLA
2021-01-20,858.739990234375,850.4500122070312,TSLA
2021-01-21,855.0,844.989990234375,TSLA
2021-01-22,834.3099975585938,846.6400146484375,TSLA
2021-01-25,855.0,880.7999877929688,TSLA
2021-01-26,891.3800048828125,883.0900268554688,TSLA
2021-01-27,870.3499755859375,864.1599731445312,TSLA
2021-01-28,820.0,835.4299926757812,TSLA
2021-01-29,830.0,793.530029296875,TSLA
2021-02-01,814.2899780273438,839.8099975585938,TSLA
2021-02-02,844.6799926757812,872.7899780273438,TSLA
2021-02-03,877.02001953125,854.6900024414062,TSLA
2021-02-04,855.0,849.989990234375,TSLA
2021-02-05,845.0,852.22998046875,TSLA
2021-02-08,869.6699829101562,863.4199829101562,TSLA
2021-02-09,855.1199951171875,849.4600219726562,TSLA
2021-02-10,843.6400146484375,804.8200073242188,TSLA
2021-02-11,812.4400024414062,811.6599731445312,TSLA
2021-02-12,801.260009765625,816.1199951171875,TSLA
2021-02-16,818.0,796.219970703125,TSLA
2021-02-17,779.0900268554688,798.1500244140625,TSLA
2021-02-18,780.9000244140625,787.3800048828125,TSLA
2021-02-19,795.0,781.2999877929688,TSLA
2021-02-22,762.6400146484375,714.5,TSLA
2021-02-23,662.1300048828125,698.8400268554688,TSLA
2021-02-24,711.8499755859375,742.02001953125,TSLA
2021-02-25,726.1500244140625,682.219970703125,TSLA
2021-02-26,700.0,675.5,TSLA
2021-03-01,690.1099853515625,718.4299926757812,TSLA
2021-03-02,718.280029296875,686.4400024414062,TSLA
2021-03-03,687.989990234375,653.2000122070312,TSLA
2021-03-04,655.7999877929688,621.4400024414062,TSLA
2021-03-05,626.0599975585938,597.9500122070312,TSLA
2021-03-08,600.5499877929688,563.0,TSLA
2021-03-09,608.1799926757812,673.5800170898438,TSLA
2021-03-10,700.2999877929688,668.0599975585938,TSLA
2021-03-11,699.4000244140625,699.5999755859375,TSLA
2021-03-12,670.0,693.72998046875,TSLA
2021-03-15,694.0900268554688,707.9400024414062,TSLA
2021-03-16,703.3499755859375,676.8800048828125,TSLA
2021-03-17,656.8699951171875,701.8099975585938,TSLA
2021-03-18,684.2899780273438,653.1599731445312,TSLA
2021-03-19,646.5999755859375,654.8699951171875,TSLA
2021-03-22,684.5900268554688,670.0,TSLA
2021-03-23,675.77001953125,662.1599731445312,TSLA
2021-03-24,667.9099731445312,630.27001953125,TSLA
2021-03-25,613.0,640.3900146484375,TSLA
2021-03-26,641.8699951171875,618.7100219726562,TSLA
2021-03-29,615.6400146484375,611.2899780273438,TSLA
2021-03-30,601.75,635.6199951171875,TSLA
2021-03-31,646.6199951171875,667.9299926757812,TSLA
2021-04-01,688.3699951171875,661.75,TSLA
2021-04-05,707.7100219726562,691.0499877929688,TSLA
2021-04-06,690.2999877929688,691.6199951171875,TSLA
2021-04-07,687.0,670.969970703125,TSLA
2021-04-08,677.3800048828125,683.7999877929688,TSLA
2021-04-09,677.77001953125,677.02001953125,TSLA
2021-04-12,685.7000122070312,701.97998046875,TSLA
2021-04-13,712.7000122070312,762.3200073242188,TSLA
2021-04-14,770.7000122070312,732.22998046875,TSLA
2021-04-15,743.0999755859375,738.8499755859375,TSLA
2021-04-16,728.6500244140625,739.780029296875,TSLA
2021-04-19,719.5999755859375,714.6300048828125,TSLA
2021-04-20,717.4199829101562,718.989990234375,TSLA
2021-04-21,704.77001953125,744.1199951171875,TSLA
2021-04-22,741.5,719.6900024414062,TSLA
2021-04-23,719.7999877929688,729.4000244140625,TSLA
2021-04-26,741.0,738.2000122070312,TSLA
2021-04-27,717.9600219726562,704.739990234375,TSLA
2021-04-28,696.4099731445312,694.4000244140625,TSLA
2021-04-29,699.510009765625,677.0,TSLA
2021-04-30,667.5900268554688,709.4400024414062,TSLA
2021-05-03,703.7999877929688,684.9000244140625,TSLA
2021-05-04,678.9400024414062,673.5999755859375,TSLA
2021-05-05,681.0599975585938,670.9400024414062,TSLA
2021-05-06,680.760009765625,663.5399780273438,TSLA
2021-05-07,665.7999877929688,672.3699951171875,TSLA
2021-05-10,664.9000244140625,629.0399780273438,TSLA
2021-05-11,599.239990234375,617.2000122070312,TSLA
2021-05-12,602.489990234375,589.8900146484375,TSLA
2021-05-13,601.5399780273438,571.6900024414062,TSLA
2021-05-14,583.4099731445312,589.739990234375,TSLA
2021-05-17,575.5499877929688,576.8300170898438,TSLA
2021-05-18,568.0,577.8699951171875,TSLA
2021-05-19,552.5499877929688,563.4600219726562,TSLA
2021-05-20,575.0,586.780029296875,TSLA
2021-05-21,596.1099853515625,580.8800048828125,TSLA
2021-05-24,581.5999755859375,606.4400024414062,TSLA
2021-05-25,607.3099975585938,604.6900024414062,TSLA
2021-05-26,607.5599975585938,619.1300048828125,TSLA
2021-05-27,620.239990234375,630.8499755859375,TSLA
2021-05-28,628.5,625.219970703125,TSLA
2021-06-01,627.7999877929688,623.9000244140625,TSLA
2021-06-02,620.1300048828125,605.1199951171875,TSLA
2021-06-03,601.7999877929688,572.8400268554688,TSLA
2021-06-04,579.7100219726562,599.0499877929688,TSLA
2021-06-07,591.8300170898438,605.1300048828125,TSLA
2021-06-08,623.010009765625,603.5900268554688,TSLA
2021-06-09,602.1699829101562,598.780029296875,TSLA
2021-06-10,603.8800048828125,610.1199951171875,TSLA
2021-06-11,610.22998046875,609.8900146484375,TSLA
2021-06-14,612.22998046875,617.6900024414062,TSLA
2021-06-15,616.6900024414062,599.3599853515625,TSLA
2021-06-16,597.5399780273438,604.8699951171875,TSLA
2021-06-17,601.8900146484375,616.5999755859375,TSLA
2021-06-18,613.3699951171875,623.3099975585938,TSLA
2021-06-21,624.47998046875,620.8300170898438,TSLA
2021-06-22,618.25,623.7100219726562,TSLA
2021-06-23,632.0,656.5700073242188,TSLA
2021-06-24,674.989990234375,679.8200073242188,TSLA
2021-06-25,689.5800170898438,671.8699951171875,TSLA
2021-06-28,671.6400146484375,688.719970703125,TSLA
2021-06-29,684.6500244140625,680.760009765625,TSLA
2021-06-30,679.77001953125,679.7000122070312,TSLA
2021-07-01,683.9199829101562,677.9199829101562,TSLA
2021-07-02,678.97998046875,678.9000244140625,TSLA
2021-07-06,681.7100219726562,659.5800170898438,TSLA
2021-07-07,664.27001953125,644.6500244140625,TSLA
2021-07-08,628.3699951171875,652.8099975585938,TSLA
2021-07-09,653.1799926757812,656.9500122070312,TSLA
2021-07-12,662.2000122070312,685.7000122070312,TSLA
2021-07-13,686.3200073242188,668.5399780273438,TSLA
2021-07-14,670.75,653.3800048828125,TSLA
2021-07-15,658.3900146484375,650.5999755859375,TSLA
2021-07-16,654.6799926757812,644.219970703125,TSLA
2021-07-19,629.8900146484375,646.219970703125,TSLA
2021-07-20,651.989990234375,660.5,TSLA
